transaction_id,account_id,account_owner,date,datetime,authorized_date,authorized_datetime,amount,iso_currency_code,unofficial_currency_code,name,merchant_name,merchant_entity_id,logo_url,website,pending,pending_transaction_id,transaction_type,transaction_code,payment_channel,check_number,category,category_id,personal_finance_category,personal_finance_category_icon_url,counterparties,location,payment_meta
Qywm64wjRjtm3vvnpx97TPyA8bjq1xiwqWj8L,dbv8BnvyRyUPJnnvRlaGHgkQWMAqL6hJKlwV3,,2026-03-10,,2026-03-10,,-4.22,USD,,INTRST PYMNT,,,,,False,,special,,other,,,,"{""confidence_level"":""LOW"",""detailed"":""TRANSFER_IN_OTHER_TRANSFER_IN"",""primary"":""TRANSFER_IN"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSFER_IN.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
qkP9MdPz6zUpVJJN1oaeSvMZ1ejLBjig41QEa,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2026-02-28,,,,500,USD,,United Airlines,United Airlines,NKDjqyAdQQzpyeD8qpLnX0D6yvLe2KYKYYzQ4,https://plaid-merchant-logos.plaid.com/united_airlines_1065.png,united.com,False,,special,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRAVEL_FLIGHTS"",""primary"":""TRAVEL"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRAVEL.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""NKDjqyAdQQzpyeD8qpLnX0D6yvLe2KYKYYzQ4"",""logo_url"":""https://plaid-merchant-logos.plaid.com/united_airlines_1065.png"",""name"":""United Airlines"",""phone_number"":null,""type"":""merchant"",""website"":""united.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
AX8p6G8DoDTP9JJajA3yHaZz34yoMWi9nlBNw,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2026-02-26,,2026-02-25,,6.33,USD,,Uber 072515 SF**POOL**,Uber,eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd,https://plaid-merchant-logos.plaid.com/uber_1060.png,uber.com,False,,special,,online,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRANSPORTATION_TAXIS_AND_RIDE_SHARES"",""primary"":""TRANSPORTATION"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSPORTATION.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd"",""logo_url"":""https://plaid-merchant-logos.plaid.com/uber_1060.png"",""name"":""Uber"",""phone_number"":null,""type"":""merchant"",""website"":""uber.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
KXvZ6zvxLxTwlzz14qQaslz3DyGXxGCR4a5yy,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2026-02-23,,,,500,USD,,Tectra Inc,,,,,False,,place,,in store,,,,"{""confidence_level"":""LOW"",""detailed"":""RENT_AND_UTILITIES_INTERNET_AND_CABLE"",""primary"":""RENT_AND_UTILITIES"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_RENT_AND_UTILITIES.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
BXE9AnEVoVT8NMM47jxWfaj3NB4QM4C4DNkBy,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2026-02-22,,,,2078.5,USD,,AUTOMATIC PAYMENT - THANK,,,,,False,,special,,online,,,,"{""confidence_level"":""LOW"",""detailed"":""LOAN_PAYMENTS_OTHER_PAYMENT"",""primary"":""LOAN_PAYMENTS"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_LOAN_PAYMENTS.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
zLp9VZpj6jTlwVVXKyp8fZmxAe8Dn8tl41eV7,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2026-02-22,,,,500,USD,,KFC,KFC,3LmdknrdwVy9vm0dqj417rLKeJXW7veV7eb2e,https://plaid-merchant-logos.plaid.com/kfc_546.png,kfc.com,False,,place,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""FOOD_AND_DRINK_FAST_FOOD"",""primary"":""FOOD_AND_DRINK"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""3LmdknrdwVy9vm0dqj417rLKeJXW7veV7eb2e"",""logo_url"":""https://plaid-merchant-logos.plaid.com/kfc_546.png"",""name"":""KFC"",""phone_number"":null,""type"":""merchant"",""website"":""kfc.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
rPk91akB6BHJnjj7wZNQUWMnEblBglT73VGQA,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2026-02-22,,,,500,USD,,Madison Bicycle Shop,,,,,False,,place,,in store,,,,"{""confidence_level"":""LOW"",""detailed"":""TRANSPORTATION_BIKES_AND_SCOOTERS"",""primary"":""TRANSPORTATION"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSPORTATION.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
ZRXe61XokoTGevvnqQ9zSKZkvXg43ziedDxKn,dbv8BnvyRyUPJnnvRlaGHgkQWMAqL6hJKlwV3,,2026-02-13,,2026-02-12,,25,USD,,CREDIT CARD 3333 PAYMENT *//,,,,,False,,special,,other,,,,"{""confidence_level"":""HIGH"",""detailed"":""LOAN_PAYMENTS_CREDIT_CARD_PAYMENT"",""primary"":""LOAN_PAYMENTS"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_LOAN_PAYMENTS.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
GXvoAlvrVrTWqlle3MPXTywjJVrE9AT6zXZgv,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2026-02-13,,2026-02-12,,5.4,USD,,Uber 063015 SF**POOL**,Uber,eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd,https://plaid-merchant-logos.plaid.com/uber_1060.png,uber.com,False,,special,,online,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRANSPORTATION_TAXIS_AND_RIDE_SHARES"",""primary"":""TRANSPORTATION"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSPORTATION.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd"",""logo_url"":""https://plaid-merchant-logos.plaid.com/uber_1060.png"",""name"":""Uber"",""phone_number"":null,""type"":""merchant"",""website"":""uber.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
XJvB6ZvL3LH3rZZm174jsAXlQ6L5wLTbwNDgr,NXvg6xv4L4TRrxxoqzleSyGjeZNn3LsydovR3,,2026-02-12,,,,5850,USD,,ACH Electronic CreditGUSTO PAY 123456,,,,,False,,special,,online,,,,"{""confidence_level"":""HIGH"",""detailed"":""TRANSFER_OUT_ACCOUNT_TRANSFER"",""primary"":""TRANSFER_OUT"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSFER_OUT.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":""ACH"",""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
PVvo6avPLPTQGaan739oHNxm9lWMPWioprKD7,aDv9KWvnRnsD8WW57d3QfN3M75GPzvfZwoqyW,,2026-02-12,,,,1000,USD,,CD DEPOSIT .INITIAL.,,,,,False,,special,,other,,,,"{""confidence_level"":""LOW"",""detailed"":""TRANSFER_OUT_ACCOUNT_TRANSFER"",""primary"":""TRANSFER_OUT"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSFER_OUT.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
354do748Z8sbeXX8Q1JwUnaxw3oREoCZdeWA6,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2026-02-11,,2026-02-10,,78.5,USD,,Touchstone Climbing,,,,,False,,place,,in store,,,,"{""confidence_level"":""LOW"",""detailed"":""PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS"",""primary"":""PERSONAL_CARE"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_PERSONAL_CARE.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
ndawekaq6qHJZ44bw8DPU7oN3Bp5V6HALNJq4,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2026-02-11,,2026-02-11,,-500,USD,,United Airlines,United Airlines,NKDjqyAdQQzpyeD8qpLnX0D6yvLe2KYKYYzQ4,https://plaid-merchant-logos.plaid.com/united_airlines_1065.png,united.com,False,,special,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRAVEL_FLIGHTS"",""primary"":""TRAVEL"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRAVEL.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""NKDjqyAdQQzpyeD8qpLnX0D6yvLe2KYKYYzQ4"",""logo_url"":""https://plaid-merchant-logos.plaid.com/united_airlines_1065.png"",""name"":""United Airlines"",""phone_number"":null,""type"":""merchant"",""website"":""united.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
bnvgrAvbRbT8pAA1DQelf94AQDzaE5tmM1BpJ,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2026-02-10,,2026-02-10,,12,USD,,McDonald's,McDonald's,vzWXDWBjB06j5BJoD3Jo84OJZg7JJzmqOZA22,https://plaid-merchant-logos.plaid.com/mcdonalds_619.png,mcdonalds.com,False,,place,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""FOOD_AND_DRINK_FAST_FOOD"",""primary"":""FOOD_AND_DRINK"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""vzWXDWBjB06j5BJoD3Jo84OJZg7JJzmqOZA22"",""logo_url"":""https://plaid-merchant-logos.plaid.com/mcdonalds_619.png"",""name"":""McDonald's"",""phone_number"":null,""type"":""merchant"",""website"":""mcdonalds.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":""3322""}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
mxdb7zdl6lsj8aabg6MNfK1nX5WrpoigVnrZK,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2026-02-10,,2026-02-10,,4.33,USD,,Starbucks,Starbucks,NZAJQ5wYdo1W1p39X5q5gpb15OMe39pj4pJBb,https://plaid-merchant-logos.plaid.com/starbucks_956.png,starbucks.com,False,,place,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""FOOD_AND_DRINK_COFFEE"",""primary"":""FOOD_AND_DRINK"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""NZAJQ5wYdo1W1p39X5q5gpb15OMe39pj4pJBb"",""logo_url"":""https://plaid-merchant-logos.plaid.com/starbucks_956.png"",""name"":""Starbucks"",""phone_number"":null,""type"":""merchant"",""website"":""starbucks.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
y1L5yQLP6PirdnnpoByGfpxAeQK4N7u47bgRk,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2026-02-09,,2026-02-08,,89.4,USD,,SparkFun,FUN,,,,False,,place,,in store,,,,"{""confidence_level"":""LOW"",""detailed"":""GENERAL_MERCHANDISE_GIFTS_AND_NOVELTIES"",""primary"":""GENERAL_MERCHANDISE"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,"[{""confidence_level"":""LOW"",""entity_id"":null,""logo_url"":null,""name"":""FUN"",""phone_number"":null,""type"":""merchant"",""website"":null}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
MXvo63vanaTGm33pRrM7SqEZdDaPLpsLd8mMD,dbv8BnvyRyUPJnnvRlaGHgkQWMAqL6hJKlwV3,,2026-02-08,,2026-02-08,,-4.22,USD,,INTRST PYMNT,,,,,False,,special,,other,,,,"{""confidence_level"":""LOW"",""detailed"":""TRANSFER_IN_OTHER_TRANSFER_IN"",""primary"":""TRANSFER_IN"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSFER_IN.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
xM15ye1N6NUWRJJmEzpoTX5BeMEvDEC6dRQ1b,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2026-01-29,,,,500,USD,,United Airlines,United Airlines,NKDjqyAdQQzpyeD8qpLnX0D6yvLe2KYKYYzQ4,https://plaid-merchant-logos.plaid.com/united_airlines_1065.png,united.com,False,,special,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRAVEL_FLIGHTS"",""primary"":""TRAVEL"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRAVEL.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""NKDjqyAdQQzpyeD8qpLnX0D6yvLe2KYKYYzQ4"",""logo_url"":""https://plaid-merchant-logos.plaid.com/united_airlines_1065.png"",""name"":""United Airlines"",""phone_number"":null,""type"":""merchant"",""website"":""united.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
9XQKDLQbobTZLggqBAyktPmgewkrJni4XwKNl,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2026-01-27,,2026-01-26,,6.33,USD,,Uber 072515 SF**POOL**,Uber,eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd,https://plaid-merchant-logos.plaid.com/uber_1060.png,uber.com,False,,special,,online,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRANSPORTATION_TAXIS_AND_RIDE_SHARES"",""primary"":""TRANSPORTATION"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSPORTATION.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd"",""logo_url"":""https://plaid-merchant-logos.plaid.com/uber_1060.png"",""name"":""Uber"",""phone_number"":null,""type"":""merchant"",""website"":""uber.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
dbv8BnvyRyUPJnnvRlaGHgkAj967P6CJLxXkq,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2026-01-24,,,,500,USD,,Tectra Inc,,,,,False,,place,,in store,,,,"{""confidence_level"":""LOW"",""detailed"":""RENT_AND_UTILITIES_INTERNET_AND_CABLE"",""primary"":""RENT_AND_UTILITIES"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_RENT_AND_UTILITIES.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
NXvg6xv4L4TRrxxoqzleSyGNq7LW4LfyPqV3r,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2026-01-23,,,,2078.5,USD,,AUTOMATIC PAYMENT - THANK,,,,,False,,special,,online,,,,"{""confidence_level"":""LOW"",""detailed"":""LOAN_PAYMENTS_OTHER_PAYMENT"",""primary"":""LOAN_PAYMENTS"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_LOAN_PAYMENTS.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
4mNGDeNEAECAaZZ8lonrsM4rgm8oz8hJjwmo8,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2026-01-23,,,,500,USD,,KFC,KFC,3LmdknrdwVy9vm0dqj417rLKeJXW7veV7eb2e,https://plaid-merchant-logos.plaid.com/kfc_546.png,kfc.com,False,,place,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""FOOD_AND_DRINK_FAST_FOOD"",""primary"":""FOOD_AND_DRINK"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""3LmdknrdwVy9vm0dqj417rLKeJXW7veV7eb2e"",""logo_url"":""https://plaid-merchant-logos.plaid.com/kfc_546.png"",""name"":""KFC"",""phone_number"":null,""type"":""merchant"",""website"":""kfc.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
aDv9KWvnRnsD8WW57d3QfN3GBovgWviZAxXNb,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2026-01-23,,,,500,USD,,Madison Bicycle Shop,,,,,False,,place,,in store,,,,"{""confidence_level"":""LOW"",""detailed"":""TRANSPORTATION_BIKES_AND_SCOOTERS"",""primary"":""TRANSPORTATION"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSPORTATION.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
18dm5kdoAoUW9LLQAoJrTpw7k1rb8WupAGDJ5,dbv8BnvyRyUPJnnvRlaGHgkQWMAqL6hJKlwV3,,2026-01-14,,2026-01-13,,25,USD,,CREDIT CARD 3333 PAYMENT *//,,,,,False,,special,,other,,,,"{""confidence_level"":""HIGH"",""detailed"":""LOAN_PAYMENTS_CREDIT_CARD_PAYMENT"",""primary"":""LOAN_PAYMENTS"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_LOAN_PAYMENTS.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
vQZAyjZa6aC39ee78Kpms4Nr9DWgR7tq9BwQW,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2026-01-14,,2026-01-13,,5.4,USD,,Uber 063015 SF**POOL**,Uber,eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd,https://plaid-merchant-logos.plaid.com/uber_1060.png,uber.com,False,,special,,online,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRANSPORTATION_TAXIS_AND_RIDE_SHARES"",""primary"":""TRANSPORTATION"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSPORTATION.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd"",""logo_url"":""https://plaid-merchant-logos.plaid.com/uber_1060.png"",""name"":""Uber"",""phone_number"":null,""type"":""merchant"",""website"":""uber.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
gqKkdyKRDRF8ZAAwJNPBfZBkvVeDmetEvQyDZ,NXvg6xv4L4TRrxxoqzleSyGjeZNn3LsydovR3,,2026-01-13,,,,5850,USD,,ACH Electronic CreditGUSTO PAY 123456,,,,,False,,special,,online,,,,"{""confidence_level"":""HIGH"",""detailed"":""TRANSFER_OUT_ACCOUNT_TRANSFER"",""primary"":""TRANSFER_OUT"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSFER_OUT.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":""ACH"",""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
